,train_loss,validate_loss,validate_accuracy
0,0.6681790162434297,3.312025125942102,13.27
1,0.34291939118266457,0.33660022862572275,90.51
2,0.30366575458131234,0.29084271457061656,91.71
3,0.27880264711827357,0.2666465226483051,92.37
4,0.25983142367458606,0.25071193825299465,92.8
5,0.24374221630650997,0.23753647684030887,93.12
6,0.23002876269360514,0.22523985864645557,93.53
7,0.21863169783844003,0.21775774097389172,93.84
8,0.20815403968774934,0.20418244695932564,94.22
9,0.19943428176673617,0.2040306434902098,94.12
10,0.19151540461630243,0.19282050972970252,94.48
11,0.1841120650623921,0.1894582645154908,94.71
12,0.17790477448564357,0.18485084798124368,94.82
13,0.1719867880316117,0.1804656733943773,94.89
14,0.1660987980607882,0.17547710387046828,95.05
15,0.16105813287091694,0.17865176817789313,94.92
16,0.1564851678514625,0.16797378863783402,95.46
17,0.15189170482864495,0.1659241877165237,95.43
18,0.14796495011897118,0.16370860331427406,95.58
19,0.14433225698691088,0.16203341773773505,95.5
20,0.1406547510638316,0.15848073188350809,95.72
21,0.13739321760811124,0.15874933489940868,95.64
22,0.13455681897789246,0.15474016357791354,95.71
23,0.13150791843677923,0.1581084422747213,95.52
24,0.12868569457997486,0.15238923747433536,95.75
25,0.1259833101991721,0.15264718825371063,95.7
26,0.12361789551894788,0.15248369508561352,95.63
27,0.12141136798305611,0.15185768369264385,95.64
28,0.11878169841262781,0.1501365040584987,95.89
29,0.11660647140252607,0.14530748535006482,95.94
30,0.11483300198847712,0.1449939899738034,95.93
31,0.11255075707384014,0.1469298606237813,95.8
32,0.1107944126181816,0.14359391464491197,96.07
33,0.10827702437243963,0.14270576827991382,95.93
34,0.10693267087366524,0.14146323261326169,95.92
35,0.10497127079429419,0.1416192808671885,96.01
36,0.10315734043551218,0.14064537115798173,95.96
37,0.10137487699145095,0.1416338477022551,95.9
38,0.09958745702849453,0.13959963173418172,95.93
39,0.0981030165563742,0.13973391039139946,95.91
40,0.09639897815753057,0.13958599710324263,96.0
41,0.09526534876796079,0.1401559837139094,95.89
42,0.09337241964828957,0.13758991883365568,95.99
43,0.09198711476624166,0.1366729392166197,96.05
44,0.09017824644886643,0.13636302211653323,95.97
45,0.0892511866218797,0.1400980516603125,95.93
46,0.08785082901492065,0.13372390124703373,96.22
47,0.08661815158696896,0.1335787840901692,96.09
48,0.08535223478304689,0.13287599957946764,96.09
49,0.08393536445346432,0.13694693585930476,95.96
50,0.08282967486524707,0.13509590784810516,96.11
51,0.08166009027245955,0.13330359111853052,96.1
52,0.08043288881119573,0.13056426186022718,96.15
53,0.0794435502536494,0.1314586902771643,96.14
54,0.0781176791520001,0.1382826410011879,95.85
55,0.0771497831555933,0.12988483438421602,96.28
56,0.0763970399261903,0.13351956955257901,96.15
57,0.07482061842563607,0.12955780915296514,96.18
58,0.0739611103196194,0.13034256036237898,96.25
59,0.07320922856636194,0.1301444064251041,96.21
60,0.07251577843891116,0.12752419842055082,96.38
61,0.07149939470758593,0.1263237764880207,96.35
62,0.070322899035353,0.13002156458270872,96.2
63,0.06957781697184102,0.12708684622535693,96.38
64,0.06893173967359988,0.12907973455796115,96.16
65,0.06801201447238604,0.12862959170124383,96.34
66,0.06679615119570734,0.12775761248080295,96.36
67,0.06620977315068251,0.129219534994284,96.26
68,0.06524324541125662,0.12995139984551252,96.18
69,0.06459590254714039,0.1302040899790027,96.23
70,0.06393032965867855,0.1272274181477575,96.29
71,0.06333617355860584,0.1264571152498139,96.34
72,0.06246033342746781,0.12968483256170057,96.37
73,0.061651150243934964,0.1284151013385244,96.26
74,0.06105640271793017,0.12815623315216992,96.29
75,0.06064176415137302,0.1298133705274252,96.2
76,0.05960787713087239,0.12981877992169508,96.3
77,0.059197998714890926,0.13113504780278493,96.22
78,0.05852991042448527,0.12937258978418953,96.26
79,0.05777112003928113,0.12842126593633565,96.41
