,train_loss,validate_loss,validate_accuracy
0,1.0750023154217803,2.5617633196930907,9.62
1,0.510190890728919,0.5436858167077487,87.46
2,0.45284237932901816,0.4351363640514357,89.89
3,0.43365895735483995,0.4088184372518087,90.31
4,0.42409022198961555,0.39426885449589877,90.73
5,0.4190366919498886,0.3882320229762784,90.85
6,0.41556652038531744,0.38534447583962367,90.99
7,0.41321471553934513,0.3830582724804574,91.16
8,0.41038692288909295,0.38055730241313807,91.1
9,0.40915163503118557,0.37914255674667086,91.18
10,0.40765237337296734,0.37910132818975617,91.28
11,0.40606819898977975,0.37677432256971366,91.35
12,0.40508443805595756,0.3769015082501509,91.28
13,0.40363670668042806,0.3728575304022553,91.29
14,0.4022722993042438,0.3740528476898594,91.61
15,0.40108873802194905,0.3714254450388519,91.42
16,0.4002969522577152,0.3707606902771871,91.59
17,0.3985481526349034,0.3691128573460712,91.52
18,0.3978956479708121,0.3673538439899282,91.58
19,0.3967458455316931,0.3671733313586806,91.63
20,0.3956812109142359,0.3662732303197492,91.61
21,0.39490768252489333,0.3677349636022286,91.62
22,0.39461480843697505,0.3659593916042818,91.67
23,0.39384878853003547,0.36204627547096974,91.75
24,0.392775165268249,0.362733492986839,91.78
25,0.39270549772407837,0.36326407689861306,91.69
26,0.3917349064612263,0.3610788235657266,91.73
27,0.39169803118507096,0.361065392372128,91.72
28,0.3909826313728397,0.3601716886943057,91.73
29,0.3908269383202192,0.361556405311905,91.93
30,0.3900143913281967,0.36076627991260013,91.71
31,0.38994447044940833,0.36222449056984685,91.7
32,0.3895340755224744,0.36023982818110023,91.95
33,0.38966072854836203,0.3604498226810828,91.84
34,0.3891136311679828,0.35984831215519253,91.81
35,0.38841839649500165,0.35962364961484833,91.79
36,0.3886751599492233,0.35960087681444686,91.92
37,0.3882949409876179,0.3597012290686861,91.74
38,0.38803475951169164,0.35944269547819624,91.83
39,0.3877773920350738,0.358468782536422,91.88
40,0.3877768138277416,0.35921595897184766,91.84
41,0.38707564528925636,0.35970666245937954,91.81
42,0.38719980900549866,0.3599611238681186,91.83
43,0.3869284037606176,0.3588774346724098,92.02
44,0.38696534119842785,0.3594546945598576,91.91
45,0.38661670294144934,0.3565229968348189,92.0
46,0.38623326266646407,0.3573663911491485,91.97
47,0.3867417210411731,0.3586851965992651,91.96
48,0.38564583228303295,0.3558332544805643,91.88
49,0.3855377744615532,0.35637297157218634,91.99
50,0.38563807755635504,0.35774922899723005,91.93
51,0.3855864114685735,0.35676738550471837,92.04
52,0.38489068708552754,0.3564506236188071,91.86
53,0.38505223503716307,0.3557660724265084,92.01
54,0.3848041619567693,0.35721045764305087,91.81
55,0.3846506005450218,0.35578949966422524,92.04
56,0.38486801403241333,0.35692693934565867,91.86
57,0.38398725474480777,0.3544742022768386,92.02
58,0.3836995935145354,0.3558553815291671,91.95
59,0.3837044002314823,0.35464071038390815,92.07
60,0.38315274089401485,0.354720141300968,92.17
61,0.3828876196249581,0.3546949012778231,92.03
62,0.3824948863858905,0.3533133251787062,92.09
63,0.38230753321747574,0.3554066912176098,91.93
64,0.3817359460436251,0.3537718721509731,92.04
65,0.3817448894517437,0.3536377891222849,92.1
66,0.3810091099097895,0.3538511129793579,92.08
67,0.3809056218155706,0.35235683818356595,92.2
68,0.3805994275830513,0.3541799820634362,92.01
69,0.38079491605906174,0.35158067966019524,92.16
70,0.38008153544053735,0.35129939735267346,92.03
71,0.3798823430561944,0.35142261117649165,92.28
72,0.379463239300406,0.3511616344170652,92.13
73,0.3797149649237314,0.3523023560080199,92.11
74,0.3791278814546379,0.35032025428538144,92.16
75,0.3791782803180402,0.35213963509028706,92.2
76,0.37924608533839993,0.3515064975143602,92.24
77,0.3788473044190628,0.35021613989077444,92.18
78,0.378851969640767,0.34999445831372233,92.04
79,0.378501047602754,0.35083726630517,92.14
