,train_loss,validate_loss,validate_accuracy
0,0.6425259542063229,2.603630847465855,4.95
1,0.3395952460238783,0.3322699310279289,90.59
2,0.306973265628986,0.30184740570587537,91.51
3,0.28965560196195705,0.2798210688696095,92.0
4,0.2770590817649723,0.2636288702108507,92.61
5,0.26627866475340756,0.25584998852139185,92.81
6,0.25753314540921296,0.25083642731402245,93.06
7,0.24864994844946103,0.24257677037842298,93.21
8,0.2412256038577847,0.24017863673342582,93.03
9,0.23335980910573922,0.22870205969318572,93.55
10,0.22716956350733733,0.2328283891638956,93.31
11,0.22081778388110443,0.22082692614587562,93.79
12,0.21524789324529683,0.21786844755426119,93.91
13,0.20974675232765774,0.21347875672095187,94.06
14,0.205136550353095,0.2073667216219123,94.09
15,0.20040588683919133,0.20554876654849877,94.19
16,0.19616517503391945,0.20235291250957782,94.42
17,0.19281680389815337,0.19766143124725913,94.59
18,0.18836378906496462,0.19594832227717227,94.62
19,0.18569000982063477,0.1949328786357854,94.66
20,0.18167699686003522,0.18801862429978744,94.76
21,0.17907030724512993,0.18730499101624212,94.8
22,0.1764192598233953,0.18620821738261542,94.82
23,0.17380873643541767,0.18322687815175806,94.87
24,0.17111528260075004,0.18092880542706835,94.8
25,0.16851860793836004,0.18161882023950726,94.91
26,0.16619844578483361,0.18295813722268547,94.73
27,0.1637316212328541,0.1830011886716128,94.92
28,0.16243692477139574,0.18306532383520313,95.0
29,0.16021004674961453,0.17996641926982745,94.94
30,0.15798291529914396,0.18007533193571743,94.82
31,0.15627544789521172,0.18203991354509036,94.82
32,0.15463327950881953,0.17577422557490469,94.92
33,0.15316068070821448,0.17804795689175537,94.95
34,0.15166813714354402,0.17286387735267247,94.9
35,0.15030768052996085,0.17319614088379343,94.99
36,0.14877508111660523,0.17445814008401322,95.0
37,0.14724908035986217,0.1720415589928367,95.11
38,0.14636002024814457,0.17047746305615913,95.07
39,0.14520087015333447,0.17154624352088826,95.04
40,0.14371173204526252,0.16944251980819797,95.21
41,0.14271773946705668,0.17262080960464513,95.16
42,0.1415982719086545,0.17230172715992667,94.96
43,0.14058616816153785,0.17111718291157543,95.16
44,0.13927797158210822,0.1687854061372218,95.25
45,0.1382350732870286,0.17067494683016943,94.91
46,0.13772944408001744,0.16869682792871205,95.02
47,0.13670228979942664,0.17077703031231276,95.25
48,0.13556428760430178,0.16923984030158193,95.14
49,0.1341538880063954,0.1672960073707991,95.17
50,0.13392754801109474,0.16818959555600108,95.29
51,0.13267429109783882,0.16748930564754386,95.26
52,0.13171268202815498,0.16859386521582473,95.23
53,0.13106206473061915,0.16899429518514913,95.15
54,0.13025099666611187,0.1715783189423395,95.12
55,0.12948084058756554,0.17272125644821001,95.06
56,0.12844203733813614,0.16968624336869945,95.07
57,0.1278115320412156,0.16662623093086998,95.26
58,0.12681929303750458,0.16906516837739358,95.05
59,0.1262198235229935,0.16704259905811986,95.23
60,0.12484275347427005,0.1673177275531543,95.37
61,0.12443935035043532,0.1698431824640198,95.03
62,0.12388150457868975,0.16825386514690582,95.3
63,0.12287691898489261,0.16478145747851064,95.38
64,0.12224483198319755,0.1706177165957076,95.23
65,0.12164180419237058,0.1681188660357887,95.25
66,0.12069609243344875,0.16813029204067353,95.12
67,0.12039695947644377,0.16954905229958173,95.17
68,0.11948725455868099,0.1665881580848456,95.22
69,0.11847110649212571,0.17000219296645058,95.19
70,0.11833177863785059,0.1680718430569087,95.21
71,0.11769226278554289,0.16461962867703242,95.16
72,0.1172244604533371,0.171802366656064,95.03
73,0.11622744902920001,0.16333925643489333,95.34
74,0.11605320365146997,0.16708580902514766,95.19
75,0.11516619089474468,0.1646858668226428,95.31
76,0.11446096985148557,0.16891922142415627,95.11
77,0.11381368674166747,0.16807121731604527,95.26
78,0.11375015202407707,0.16589868425860663,95.31
79,0.11288528609866544,0.1694557904959914,95.16
