,train_loss,validate_loss,validate_accuracy
0,0.4710210589275134,2.8153454394934077,9.15
1,0.2743344014005029,0.27630035734323477,92.07
2,0.2298313159713018,0.22930118727359983,93.43
3,0.20135641448852656,0.20280122212753132,94.42
4,0.17953540499962922,0.1797696826910058,94.99
5,0.16272114228185217,0.1692988351334707,95.26
6,0.15008951838021378,0.1638537031034194,95.45
7,0.13929313596926254,0.14560844339453471,95.95
8,0.13022339379353653,0.14087016708773295,96.04
9,0.12218431881366519,0.13874483608312196,96.0
10,0.1152957884010699,0.13288919788331505,96.32
11,0.10982966028152952,0.13207098541108045,96.33
12,0.10398558270919152,0.12753532165229273,96.37
13,0.0996767160983917,0.1240599317512522,96.54
14,0.09528221122359752,0.12610571286674843,96.49
15,0.09127791129830302,0.12183830126166449,96.7
16,0.08777272236669965,0.11859528417606771,96.53
17,0.08441722753874137,0.12018192143683577,96.6
18,0.08157646180392779,0.11575819391059561,96.82
19,0.07810152146337558,0.1168969585098377,96.64
20,0.07527122044096922,0.11527314917332053,96.73
21,0.07305740275374471,0.11629355041309491,96.7
22,0.07097723438078284,0.11316674594658362,96.73
23,0.06865929014628758,0.11673623777590277,96.68
24,0.06538172895988166,0.11357599456933953,96.8
25,0.06407076671932757,0.1108371455322444,96.8
26,0.06187836964052815,0.11524195111823962,96.84
27,0.05964767259549786,0.11047769890800624,96.79
28,0.05843508396107924,0.11475549399890365,96.8
29,0.05671987167833324,0.11637674479411424,96.63
30,0.05498061142652372,0.11495984123006424,96.73
31,0.05288079846001493,0.11295139455405476,96.88
32,0.052283406459988566,0.11541845133714458,96.62
33,0.05016255660664657,0.11283974353408051,96.9
34,0.04855683751835485,0.11371653717759753,96.76
35,0.04785204797420838,0.11695163434135088,96.77
36,0.04653725025163331,0.11542287541822109,96.68
37,0.044944769110136076,0.11738808675873219,96.63
38,0.04386063525669803,0.11645327092525101,96.85
39,0.04283541768006666,0.12163496297847366,96.79
40,0.041682210684966706,0.11784883306227914,96.86
41,0.04070689986061168,0.12011514517140877,96.6
42,0.03946151929453557,0.11684953094822581,96.66
43,0.038637569654064625,0.12182574385699815,96.56
44,0.03743023541974145,0.11909122719098486,96.71
45,0.03683389319831783,0.12196483359627505,96.7
46,0.03551881666983254,0.11865644235905906,96.73
47,0.03463761645363176,0.12037227222780336,96.82
48,0.03414152158049348,0.1167122564998235,96.89
49,0.03301371886448455,0.1181315932123482,96.67
50,0.03205683719747762,0.11788837700562206,96.85
51,0.031049249520341313,0.12164943570526211,96.72
52,0.03027508187496261,0.12101662788819492,96.85
53,0.030227817590750675,0.12488004039289385,96.67
54,0.028543945502795653,0.12280920229012836,96.84
55,0.028430444153228863,0.12464132270932064,96.81
56,0.027341927140828497,0.1238975652578614,96.7
57,0.02673781608950391,0.1254856358259085,96.64
58,0.026199163852079994,0.12150628341042231,96.88
59,0.025512399282338487,0.12371741377007613,96.72
60,0.024920810483358723,0.1261243477866709,96.77
61,0.024126726248308947,0.12434064993208617,96.81
62,0.023632667329478396,0.12563935207264956,96.76
63,0.02288189278736194,0.1278769419968968,96.73
64,0.02226827930040242,0.12886792575916697,96.73
65,0.02171399901479076,0.13071505783895945,96.72
66,0.02122787255779932,0.1275997603125019,96.72
67,0.020434964545196124,0.1288608060414526,96.64
68,0.020256504707157272,0.13264364263688883,96.7
69,0.019768197495713406,0.13417164384744523,96.76
70,0.01899314833203126,0.13108823112300583,96.76
71,0.01861989439770098,0.13058988197996693,96.66
72,0.01826954044403753,0.1362191668468169,96.69
73,0.01772854063721587,0.1329246104829255,96.57
74,0.017458696451403667,0.13007161483043408,96.75
75,0.016861656394415166,0.1313404900109307,96.79
76,0.016602676970043917,0.13907658315339017,96.58
77,0.01580257032564158,0.13312661514749088,96.68
78,0.015535781201145736,0.13541909289460896,96.71
79,0.015158732884245657,0.1370166060670282,96.76
