,train_loss,validate_loss,validate_accuracy
0,0.5262926350780766,2.890215808872556,8.43
1,0.3529128745588866,0.3387316841612969,90.71
2,0.3336988680154553,0.31346658411325895,91.75
3,0.3214528336280662,0.30704813787920715,92.33
4,0.3129441905827809,0.29288017203940664,92.73
5,0.3071493720857806,0.2832145650524122,93.14
6,0.3026023633109529,0.28081664730767675,93.28
7,0.2993140525658145,0.28265249607849324,92.98
8,0.29552254408644824,0.28359664388496114,92.97
9,0.29360671663959,0.27592671408345126,93.27
10,0.2914532774698545,0.26735601928283065,93.62
11,0.2890835599466823,0.2674334961304545,93.57
12,0.28733219051455283,0.2677743648653135,93.38
13,0.2856212493994134,0.2679959883329102,93.62
14,0.2844282373275281,0.2617095963306936,93.91
15,0.28232879849283277,0.26153744551047625,94.03
16,0.281033713775816,0.262846507008282,93.76
17,0.2808006728037465,0.2575492232348138,93.93
18,0.27992476278628625,0.2616789515300502,93.74
19,0.2788869407625999,0.26302843644717816,93.78
20,0.2777039773514599,0.2597264402601631,93.86
21,0.27701380673927833,0.2555806628289163,93.99
22,0.27620808476361747,0.25603750840199274,94.07
23,0.27541180780683516,0.2589337624490481,93.8
24,0.27603233809481664,0.25873304629830984,93.85
25,0.27548760157044444,0.2545228114539813,94.19
26,0.2749449032355526,0.25465071970323566,94.05
27,0.2747811254737326,0.2517394010418697,93.91
28,0.27380153166597976,0.25299217434425303,94.19
29,0.2733908228248392,0.2537506965077871,94.11
30,0.27384109699361525,0.25294493776161564,94.09
31,0.27368666464395563,0.254936512288563,94.05
32,0.27288924555226823,0.2499985286155351,94.21
33,0.2733797711979875,0.2559272980153316,94.11
34,0.2730245050044548,0.2537623456636677,94.05
35,0.272756047653712,0.24795070048552192,94.34
36,0.27310645354202295,0.25197468355459707,94.31
37,0.27241100425886644,0.25100331184019353,94.13
38,0.2723911494139212,0.2534019133041409,94.0
39,0.2727938728363262,0.25035264886400077,94.23
40,0.2723799380587109,0.2516437193143434,93.99
41,0.2724414009246943,0.2559018562301309,93.97
42,0.27193012623367996,0.25256757364004107,94.14
43,0.2723146274142715,0.2506196209800952,94.22
44,0.27171866215153745,0.2496418209749245,94.18
45,0.2719901672848136,0.2543261666925031,93.97
46,0.2720954660498803,0.2501540658544469,94.37
47,0.27103944475831193,0.251725230212639,94.02
48,0.271624565313013,0.2487724774667129,94.29
49,0.27177246293333157,0.2520220059754318,94.07
50,0.2716786432671399,0.249037680397057,94.11
51,0.27114141709955175,0.24801250575401088,94.36
52,0.2715438813815168,0.24901192772829553,94.13
53,0.2716527430925006,0.2486914353767133,94.27
54,0.2712738192721848,0.2517556290650803,94.06
55,0.2712677082294756,0.2510061241100151,94.43
56,0.2716816469636077,0.2505830308983174,93.88
57,0.27093451535466856,0.24966561857487912,94.04
58,0.27115005435271355,0.2506792638225606,94.26
59,0.27112510880787555,0.24872548826253474,94.2
60,0.2706307937418503,0.24785965452963504,94.24
61,0.2709436591041127,0.25030446621301716,94.15
62,0.27075222063998516,0.25274732427166985,94.15
63,0.2713944176431215,0.24761162450028545,94.26
64,0.2708669055789529,0.24830364480764666,94.11
65,0.2706634352506219,0.2486067072946606,94.27
66,0.2708802955901327,0.25441037771413955,94.2
67,0.26993949086740376,0.2469507592520854,94.3
68,0.27114991289465123,0.25114939908522904,93.88
69,0.2706976337746679,0.24813558687862575,94.19
70,0.2703631847254925,0.24770124681955294,94.15
71,0.27021623879816464,0.2495734740973375,94.36
72,0.2708438597119315,0.2493845726958555,93.91
73,0.2709905215336679,0.24978596464991545,94.1
74,0.27024194875530066,0.24847473580441473,94.35
75,0.2704619421611779,0.24723309422813894,94.06
76,0.27021409379657196,0.2544921628690547,94.04
77,0.2707350825071738,0.24785633293443712,94.23
78,0.2705884373140271,0.24823033440891804,94.13
79,0.2696785160098598,0.2569500170894848,93.8
