,train_loss,validate_loss,validate_accuracy
0,0.9928712243731322,3.409771770235054,9.61
1,0.43253457376579996,0.46457525933689575,88.24
2,0.3641725923622553,0.3518016480800294,90.44
3,0.3354144442817574,0.3163841868194321,91.12
4,0.3177650264633153,0.29676256996500106,91.76
5,0.30501401607387923,0.2858182443064164,91.84
6,0.2952765073815296,0.2797302388658174,91.98
7,0.286177413660573,0.26997444072404536,92.36
8,0.2780978625182044,0.26145823212758157,92.58
9,0.27011659588912457,0.25485306497066224,92.84
10,0.2624745796778554,0.24937955564693007,92.95
11,0.255240143390963,0.24477772628431954,93.1
12,0.24795593498055815,0.2363632348547003,93.25
13,0.2414224809748104,0.2349065568737455,93.31
14,0.23531398548618185,0.22726377218957022,93.44
15,0.2298026466251989,0.22407621908766245,93.66
16,0.22433497559437401,0.21544686764917706,93.96
17,0.21924487270413956,0.21297865923662498,93.98
18,0.21491416797813678,0.2103700240385034,94.19
19,0.21090115194503722,0.20760450354601884,94.08
20,0.2064548157110107,0.2019134728251638,94.36
21,0.20274882894796134,0.19897687116394427,94.42
22,0.19928669291232073,0.20046155790061623,94.23
23,0.19592164369592016,0.19404334304997134,94.62
24,0.19279516215867876,0.19403911255750392,94.47
25,0.18953535227484036,0.1890904202255618,94.82
26,0.18667825349790781,0.18790220616074563,94.76
27,0.18362629276729106,0.18634297221323615,94.74
28,0.1810482925085134,0.18180661336341808,94.93
29,0.1784602441719225,0.1804301304021427,95.11
30,0.17610761507979011,0.18035111297449524,94.96
31,0.17351227190829455,0.17839439060261622,95.11
32,0.17147694316147682,0.17918864823238576,94.98
33,0.16930911167781565,0.17447321122475337,95.23
34,0.1666917110328479,0.1711920118107824,95.36
35,0.16450707031426104,0.17127612463076275,95.26
36,0.16270791723022346,0.17039786239296426,95.29
37,0.16085295073721373,0.16861557630744728,95.28
38,0.1591040985210636,0.1693675537687742,95.15
39,0.15734161315961176,0.16739319752175175,95.41
40,0.15530236614413004,0.1657283437246124,95.41
41,0.15370213935855176,0.16437166153209354,95.48
42,0.15182462342476055,0.16375354188601962,95.44
43,0.1503149435341659,0.16226176387551758,95.48
44,0.14881446133898074,0.16004801146972417,95.6
45,0.14711552165920677,0.1620966508218037,95.47
46,0.14573040254393593,0.15901832209140074,95.58
47,0.1442129462528031,0.15800732192148545,95.63
48,0.14255323226272903,0.15911397557049847,95.52
49,0.14151701542572412,0.15807147925627416,95.65
50,0.14014861781512783,0.1592140063883462,95.45
51,0.13857543819626097,0.15674572231501444,95.56
52,0.13727689397979326,0.15447141064199418,95.67
53,0.1362441223460998,0.154854927955568,95.71
54,0.13497314011977155,0.1540903151914691,95.71
55,0.13398347475778918,0.1539359624533,95.65
56,0.1322635474083758,0.1533580750429273,95.68
57,0.1314923966549168,0.15215800627259213,95.64
58,0.13023115109505326,0.15330339645218588,95.77
59,0.12945593378724232,0.15269865251036896,95.65
60,0.128221064861233,0.15192626297031347,95.8
61,0.12706404275622238,0.14994872825651587,95.78
62,0.12613737503317793,0.1492330842396394,95.83
63,0.1249407585350049,0.14943580757510644,95.71
64,0.12448537855174903,0.15152699569403696,95.8
65,0.12332029288690666,0.1496778660974125,95.83
66,0.12231219497328548,0.15122249236965155,95.77
67,0.12167260961168332,0.15063030269579972,95.76
68,0.1206431496156786,0.1480972763167445,95.86
69,0.11996944494268508,0.1507826139994464,95.73
70,0.119249728907592,0.1475772269208121,95.86
71,0.1182153972019127,0.1484802748560464,95.79
72,0.11758993925811721,0.15006216316072443,95.81
73,0.11670292444395247,0.149186759513043,95.88
74,0.11593276167438324,0.14922754650908066,96.02
75,0.11529169052330655,0.1467588750470705,95.92
76,0.11447872558313699,0.147444051866701,95.89
77,0.11373398103336073,0.14768150234818264,95.87
78,0.1130644201690687,0.14605531598413388,95.87
79,0.11243979214941577,0.14742261081485755,95.88
