,train_loss,validate_loss,validate_accuracy
0,0.8510477119235782,3.171277629315997,7.75
1,0.3911819480883372,0.40173838331953127,89.86
2,0.3362293891279511,0.3240058492697253,90.88
3,0.30943287845175543,0.2967630806908871,91.35
4,0.29158663202575275,0.2757485165527831,92.02
5,0.277381815786426,0.2631186110667966,92.43
6,0.26525193107013284,0.25126948321604164,92.78
7,0.25419306555552007,0.24354292505833555,93.0
8,0.2438595544320688,0.23444514395375246,93.31
9,0.23456936673774031,0.22565560327475373,93.46
10,0.2255784990822426,0.21687693053769658,93.83
11,0.2174285978006607,0.21148412903827699,93.99
12,0.20945701215324775,0.2045001879574514,94.31
13,0.20231956958615094,0.19911981256266942,94.35
14,0.19560701652383627,0.1929288044098471,94.63
15,0.18948467468050323,0.18733757561200176,94.77
16,0.18323245712018865,0.18178488135499954,94.86
17,0.17736962055851033,0.18142319069172944,94.89
18,0.17233292697930502,0.17701596514630707,95.05
19,0.16717556557493823,0.1696727753920529,95.22
20,0.16263103993199085,0.1677072630484059,95.15
21,0.15820580356716332,0.16402438504037858,95.39
22,0.15415403300524738,0.16035068374139583,95.57
23,0.15027995555249893,0.1584547228980341,95.45
24,0.14643484473620788,0.15396964993521162,95.71
25,0.14314404988750215,0.15122001516089686,95.78
26,0.13970398958141636,0.14990687649226941,95.72
27,0.13681043892097372,0.14770289914625115,95.82
28,0.1337996401302455,0.14619716736223645,95.82
29,0.13122990322203715,0.14379691942215542,95.92
30,0.12858834335381308,0.14260110219488728,95.86
31,0.126048630702426,0.13956684536894712,96.05
32,0.12374669692675751,0.14008284322642175,95.93
33,0.12157753553464525,0.13763391221976973,96.03
34,0.1193407438100099,0.1365887603921896,95.96
35,0.11723743708231879,0.13415914540610774,96.04
36,0.11537497033128974,0.13420592988469804,96.17
37,0.11344711415682615,0.13272840513079906,96.18
38,0.11153594673182807,0.13163124239213328,96.23
39,0.10978883443532976,0.1310995310387712,96.23
40,0.1082555443761714,0.13084152572843688,96.16
41,0.10650430174460015,0.12945169883585939,96.2
42,0.10509384903064936,0.12864585591397976,96.35
43,0.10337753056680243,0.1278135324356857,96.32
44,0.10199127425965814,0.12870657583201855,96.32
45,0.10042670584910406,0.1272152755445976,96.27
46,0.09910133986231827,0.12824817565633115,96.21
47,0.09780609187705908,0.1275110558231119,96.29
48,0.09659883047666999,0.12555587231414753,96.35
49,0.09527358944195839,0.12669389457764774,96.36
50,0.09421576420982725,0.12579864908525157,96.37
51,0.09298018117102477,0.12393609764042833,96.39
52,0.0918251635778806,0.12323613384218968,96.52
53,0.09053769320559861,0.12326410359457009,96.4
54,0.08962699969024296,0.12354250366868332,96.51
55,0.08848952142033366,0.1220161319869328,96.43
56,0.08753667606834231,0.12358273968608428,96.43
57,0.086426339700211,0.12200146212150653,96.53
58,0.08565482359109666,0.12285771815376449,96.42
59,0.084552739585644,0.12129826533269888,96.51
60,0.08349938771861025,0.1223571533748848,96.43
61,0.08268965003880896,0.12106418257268496,96.53
62,0.0818934573525394,0.12286402020336702,96.37
63,0.08077117476403763,0.12035025454174929,96.5
64,0.0799530267729629,0.12076775547040695,96.59
65,0.07921466217839518,0.1202750969231814,96.5
66,0.07842063262011217,0.12314910226880725,96.45
67,0.07739121973236063,0.12112406674064387,96.4
68,0.07689112003282525,0.11905074432230793,96.47
69,0.07615242928689217,0.11959377504351594,96.4
70,0.07529420887287834,0.11912863714016644,96.56
71,0.07454956231414685,0.12055515504797475,96.52
72,0.07373253182626642,0.11917811158809309,96.59
73,0.07312362244306367,0.11938658494942964,96.5
74,0.07236880889704767,0.11907329039098698,96.56
75,0.07165866109673702,0.1198227183309921,96.55
76,0.07112325112837951,0.11852515799343127,96.54
77,0.07032961532721024,0.11861441614869193,96.64
78,0.06959340147646113,0.11860380612726279,96.62
79,0.06916356838621257,0.11944328006511969,96.6
