,train_loss,validate_loss,validate_accuracy
0,0.6352904987394334,3.9628321695819593,10.31
1,0.3745156967280165,0.36715806507911086,90.45
2,0.34798784605901734,0.32915525727485906,91.61
3,0.33444649342595184,0.31379186146236254,92.09
4,0.3266931951543384,0.3035648206244201,92.28
5,0.3195924267498113,0.297850252908739,92.63
6,0.31507730533764183,0.2996638016294943,92.4
7,0.31107947095416083,0.28960432298892946,92.58
8,0.307930143634436,0.2845786678421533,92.85
9,0.30486882431171025,0.2815658365737591,93.02
10,0.30226934866851846,0.2798143857915877,92.95
11,0.30014432404615576,0.27835839647312866,92.99
12,0.2984977222780872,0.2785644233778908,93.12
13,0.29698233648019867,0.27648681983161943,92.99
14,0.2954530985774901,0.27404115767850273,93.15
15,0.2939848890246085,0.27239548925250034,93.2
16,0.29299707443998535,0.27321123808857367,93.23
17,0.2917945483126284,0.27514443840106484,93.17
18,0.29076143155531065,0.2702661880884664,93.52
19,0.2897992946689337,0.26850105527812196,93.28
20,0.2885121259822838,0.26861891597059956,93.3
21,0.2882797456326699,0.2682725715920677,93.44
22,0.2871106461067292,0.26733831231078936,93.46
23,0.2859425260384515,0.2643262582051897,93.56
24,0.2854571591812956,0.2644159257528355,93.75
25,0.2841858016134849,0.2624781969272491,93.58
26,0.28387557464837565,0.26780020119928355,93.51
27,0.2826487532008896,0.2611073110260193,93.71
28,0.28180193052622066,0.26416993918090437,93.55
29,0.2804865760052975,0.2600412834176175,93.61
30,0.28000161359823234,0.2591830366472575,93.76
31,0.27969758756197544,0.2599393353338742,93.68
32,0.27893143226705763,0.25901855047325534,93.77
33,0.2785283801219948,0.26096380790541335,93.74
34,0.2779174886061834,0.25876316771220603,93.83
35,0.27740812540887194,0.25932952602547193,93.84
36,0.27683821479408016,0.2577007493521654,93.97
37,0.2762500243846862,0.25662346483015464,93.91
38,0.2760372843389777,0.25678300790419073,94.01
39,0.2756467267989569,0.25443218450668603,94.11
40,0.2755799117104997,0.25810429169405763,94.07
41,0.2752562151322711,0.2544905124898729,94.1
42,0.2746810152796213,0.25441658875615525,93.96
43,0.274369329611673,0.25639617337550263,94.08
44,0.27408651554913416,0.25947341854436035,93.94
45,0.2736937897455647,0.25385387450247743,94.07
46,0.27386010612404593,0.2571599923050969,94.11
47,0.27342126090234126,0.255538767972294,94.08
48,0.273499756509523,0.2573404561601416,93.9
49,0.27312095986131646,0.2539125023515644,94.14
50,0.2730162565156692,0.2537006729772972,94.06
51,0.27250746600782255,0.25453455942590597,94.08
52,0.2726869824543284,0.2532112290366334,94.14
53,0.2721826750596394,0.2532555122431357,94.18
54,0.272188694961896,0.2538489270373102,94.06
55,0.27206202628548576,0.25444643297305947,94.09
56,0.27194882281425703,0.25505276092187,94.07
57,0.2717703750254995,0.2522400006606565,94.07
58,0.2719286245054791,0.2522688782128624,94.18
59,0.27130974362227755,0.2516719588393639,94.26
60,0.271377515198936,0.253041861439329,94.21
61,0.27144506392370377,0.25176506090562767,94.12
62,0.2715252637230869,0.2512178736283954,94.25
63,0.27069232593231657,0.2520771553264685,94.2
64,0.27080990544148903,0.2517809222234712,94.35
65,0.27089027744269206,0.2525784120428294,94.19
66,0.2703022367457697,0.2529471977163081,94.3
67,0.27105707412960395,0.2536719369231861,93.99
68,0.2707725028304848,0.25439295842822873,94.01
69,0.270940821629652,0.254096211107834,94.13
70,0.27036794827638944,0.2528586767810831,94.09
71,0.2703494858544306,0.25037503525586297,94.12
72,0.27019485802631416,0.25157628106377444,94.01
73,0.2705236735607387,0.25183881029947985,94.11
74,0.27041728452691355,0.25131838732577777,94.26
75,0.2699176861840327,0.251253618741329,94.2
76,0.27021686045260607,0.25243522110539834,94.06
77,0.269929271365803,0.25195312880434195,94.23
78,0.27010135645738775,0.25108191217741926,94.28
79,0.2703751447658794,0.2525089764050204,94.28
